Nombre,Municipio,Categoria,Modalidad,Email,Telefono,Web,Score_Responsabilidad,Motivo_Sector,Motivo_Arraigo,Motivo_Capacidad,Evidencia_Noticias,Analisis_Raw
VT-424297A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-436304A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-437198A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-438313A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-438350A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-451251A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-467704A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-467707A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-467708A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-473435A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-489658A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-489857A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-498657A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-484498A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-413746A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-492522A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-413164A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-413166A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-492526A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-492532A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-491014A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-492694A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-432007A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-493552A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-494334A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-494526A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-498553A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-511189A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-504979A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-428034A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-428035A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-428036A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-428037A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-428038A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-433506A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-43978A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-43979A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-43980A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-43984A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-43985A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-43986A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-43988A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-43990A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-43991A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-43994A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-43995A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-43997A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-43999A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44000A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44001A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44002A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44003A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44005A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44007A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44008A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44009A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44010A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44011A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44012A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44013A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44014A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44015A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44017A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44024A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44026A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44027A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44028A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44029A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-44030A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-449668A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-49078A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-430648A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-4155A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-423585A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-424798A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-424800A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-430649A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-432005A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-432006A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-432008A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-434063A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-435978A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-436285A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-437438A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-437484A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
